Das Kuchenbacken habe ich <b>mir von</b> meiner Oma <b>abgeschaut</b>.	"<b>abschauen </b>:<br/>[<b>sich?</b>] etw [<b>bei/von </b>jdm/etw] <b>abschauen</b> :  abgucken / etwas, das man bei jdm gesehen hat, nachahmen / etwas durch Beobachtung lernen und nachachmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet2855"">lookup</a>"
Viele Erfindungen sind <b>bei</b> der Natur <b>abgeschaut</b>.	"<b>abschauen </b>:<br/>[<b>sich?</b>] etw [<b>bei/von </b>jdm/etw] <b>abschauen</b> :  abgucken / etwas, das man bei jdm gesehen hat, nachahmen / etwas durch Beobachtung lernen und nachachmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet2855"">lookup</a>"
Du hast den Test doch nicht allein gemacht, du hast <b>bei</b> deinem Nachbarn <b>abgeschaut</b>!	"<b>abschauen </b>:<br/>[<b>bei/von</b> jdm/etw] <b>abschauen</b> : abschreiben / in das Heft eines Schülers, der neben einem sitzt, sehen und dessen Arbeitsergebnisse ins eigene Heft schreiben / bei einem anderen unerlaubt abschreiben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet2932"">lookup</a>"
einen Ast <b>abschlagen</b>	"<b>abschlagen</b> :<br/>etw [<b>von </b>etw]<b> abschlagen</b> : etwas durch schlagen von etwas treffen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3024"">lookup</a>"
Nachdem sie lange herumgezogen waren, kamen sie in eine Stadt, worin eine schöne, aber übermütige Königstochter war, die hatte bekanntmachen lassen, wer ihr ein Rätsel vorlegte, das sie nicht erraten könnte, der sollte ihr Gemahl werden: erriete sie es aber, so müßte er sich das Haupt <b>abschlagen</b> lassen.	"<b>abschlagen</b> :<br/>etw [<b>von </b>etw]<b> abschlagen</b> : etwas durch schlagen von etwas treffen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3024"">lookup</a>"
Er konnte es mir natürlich nicht <b>abschlagen</b> und mußte mir das Manuskript überlassen.	"<b>abschlagen</b> :<br/>[jdm] etw abschlagen : einen Wunsch, den jemand geäußert hat, nicht erfüllen / ablehnen (jdm eine Bitte / einen Wunsch <b>abschlagen</b>) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3118"">lookup</a>"
Caroline ist ein kerngesundes Kind. Wenn sie auf etwas Lust hat, macht sie den Mund auf und sagt, was sie haben will. Wird es ihr <b>abgeschlagen</b>, versucht sie es sich auf andere Weise zu verschaffen. Misslingt auch das, dann weint (trauert) sie darüber – und beruhigt sich.	"<b>abschlagen</b> :<br/>[jdm] etw abschlagen : einen Wunsch, den jemand geäußert hat, nicht erfüllen / ablehnen (jdm eine Bitte / einen Wunsch <b>abschlagen</b>) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3118"">lookup</a>"
Es gab keine Ecke, der Torwart durfte den Ball <b>abschlagen</b>.	"<b>abschlagen</b> :<br/>[<b>den Ball</b>] <b>abschlagen</b> : [Sport] beim Fußball den Ball (vom Tor aus) ins Spielfeld schießen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3159"">lookup</a>"
Golfneulinge fühlen sich oft mit den Hölzern nicht sicher genug und <b>schlagen</b> lieber mit einem Eisen <b>ab</b>.	"<b>abschlagen</b> :<br/>[Golf] den Ball zu Beginn einer Spielbahn vom Tee schlagen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3191"">lookup</a>"
Sie haben den feindlichen Angriff glänzend <b>abgeschlagen</b>.	"<b>abschlagen</b> :<br/>einen feindlichen Angriff parieren, zurückschlagen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3213"">lookup</a>"
Ein Zelt im strömenden Regen <b>abzuschlagen</b> ist kein großes Vergnügen.	"<b>abschlagen</b> :<br/>Ein Zelt abbauen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3235"">lookup</a>"
Als der Armhebel wirkte, <b>schlug</b> er <b>ab</b>.	"<b>abschlagen</b> :<br/>[Sport, Kampfsport] durch ein mit einer freien Gliedmaße erzeugtes Geräusch aufgeben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3266"">lookup</a>"
vor Beendigung der Arbeit einen <b>Abschlag</b> erhalten	"der <b>Abschlag</b> (-schläge) :<br/>der erste Teil einer Geldsumme, die gezahlt werden muss / Abzahlung <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3320"">lookup</a>"
den monatlichen <b>Abschlag</b> für Strom und Wasser erhöhen	"der <b>Abschlag</b> (-schläge) :<br/>der erste Teil einer Geldsumme, die gezahlt werden muss / Abzahlung <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3320"">lookup</a>"
einen <b>Abschlag auf</b> etw. bekommen	"der <b>Abschlag</b> (-schläge) :<br/>der <b>Abschlag</b> [<b>auf</b> etw.] : der Betrag, um den ein Preis reduziert wird / Preisnachlass <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3386"">lookup</a>"
<b>Auf</b> seinen Angebotspreis machte er noch einen <b>Abschlag</b> von drei Prozent.	"der <b>Abschlag</b> (-schläge) :<br/>der <b>Abschlag</b> [<b>auf</b> etw.] : der Betrag, um den ein Preis reduziert wird / Preisnachlass <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3386"">lookup</a>"
Der <b>Abschlag</b> der Torwarts landete im Seitenaus.	"der <b>Abschlag</b> (-schläge) :<br/>[Sport, Fußball] im Fußball der Vorgang, dass vom Tor aus der Torwart den Ball mit der Hand ins Spielfeld wirft / Spielen des Balles aus der Hand mit dem Fuß durch den Torwart <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3420"">lookup</a>"
Auf kurzen Spielbahnen (Par 3) müssen die Spieler am <b>Abschlag</b> warten, bis das Grün frei ist.	"der <b>Abschlag</b> (-schläge) :<br/>[Sport, Golf] ebene Fläche, von der der Golfball zu Beginn einer Bahn ins Spiel gebracht wird <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3454"">lookup</a>"
Mit seinem weiten <b>Abschlag</b> hatte er den Mitspielern gut zwanzig Meter abgenommen.	"der <b>Abschlag</b> (-schläge) :<br/>[Sport, Golf] erster Schlag auf einer Spielbahn (vom Tee) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3476"">lookup</a>"
Wenn bekannt wurde, daß eine Bank nur schwer ihre Verpflichtung – Umtausch der Noten in Edelmetalle oder Münzen – erfüllen konnte, so sank auch der Wert, der Kurs der Noten, unter den aufgedruckten Betrag: sie wurden nur noch mit einem <b>Abschlag</b> – Disagio – in Zahlung genommen.	"der <b>Abschlag</b> (-schläge) :<br/>[Bankwesen] Summe der Gebühren, die vor Auszahlung eines Kredites einbehalten werden, also den Kreditbetrag mindern <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3513"">lookup</a>"
Anders formuliert: Dass Angela Merkel die Flüchtlinge vom Budapester Hauptbahnhof nach Deutschland ziehen ließ, war erstens schon damals reine Symbolpolitik. Und zweitens ist spätestens seit dem Türkei-Abkommen im März 2016 die Situation in der europäischen Flüchtlingspolitik eine grundsätzlich andere. Europa hat <b>sich</b> weitgehend <b>abgeschottet</b>.	"[<b>sich</b>?]<b> abschotten</b> : von der Umgebung trennen, oder auch: sich vor Handlungen des Umfeldes schützen/zurückziehen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3581"">lookup</a>"
Wie stark SD [Schwedendemokraten, eine rechte Partei, ähnlich wie AfD] das Land <b>abgeschottet</b> sehen möchte, zeigt sich auch daran, dass sie es für erwähnenswert halten, dass touristischer Austausch mit dem Ausland weiterhin stattfinden soll.	"[<b>sich</b>?]<b> abschotten</b> : von der Umgebung trennen, oder auch: sich vor Handlungen des Umfeldes schützen/zurückziehen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3581"">lookup</a>"
Frage: Wofür stand der Ausdruck 'Eiserner Vorhang'? Antwort: Für die <b>Abschottung</b> des Warschauer Pakts gegen den Westen	"die <b>Abschottung</b> : das Trennen von der Umgebung <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3616"">lookup</a>"
Er [Elon Musk] hat schon in der Vergangenheit eine angebliche Übernahme erwogen, die er finanziell nicht stemmen konnte. 2018 fabulierte er, natürlich auf Twitter, darüber, Tesla von der Börse zu nehmen, die Finanzierung sei gesichert. Obwohl das offenbar gar nicht stimmte. Die US-Börsenaufsicht rügte Musk, er musste sich unter anderem dazu verpflichten, marktbewegende Tweets vorher [mit der Behörde] <b>absegnen</b> zu lassen, und streitet bis heute mit Anlegern vor Gericht.	"<b>absegnen </b>: [ugs] einen Plan / ein Vorhaben bewilligen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3677"">lookup</a>"
Ich habe eine Woche am Konzept gearbeitet. Ich hoffe, dass mein Chef das auch <b>absegnet</b>.	"<b>absegnen </b>: [ugs] einen Plan / ein Vorhaben bewilligen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3677"">lookup</a>"
Es war <b>abzusehen</b> – und doch kam Deutschlands neuer Lockdown dann gestern ziemlich plötzlich.	"<b>absehen</b> :<br/>[transitiv] Folgen vorhersehen können [anscheinend meist in der Form ‚etw ist nicht abzusehen‘] <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3741"">lookup</a>"
Den Trick hab ich mir <b>bei</b> meinem Vater <b>abgesehen</b>.	"<b>absehen</b> :<br/>etw [<b>bei</b> jdm/etw] <b>absehen</b> : [transitiv]  Abschauen, beobachten und nachahmen / etw. durch Beobachtung von jdm. Lernen] <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3837"">lookup</a>"
Wir sehen <b>von</b> einer Anzeige <b>ab</b>	"<b>absehen</b> :<br/>[<b>von</b> etw[Dat]] <b>absehen</b> : [intransitiv] auf etwas verzichten, was einem zustehen würde<b> </b><br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3909"">lookup</a>"
<b>von</b> jemandes Fehler <b>absehen</b>	"<b>absehen</b> :<br/>[<b>von</b> etw[Dat]] <b>absehen</b> : [intransitiv]  etwas nicht berücksichtigen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet3971"">lookup</a>"
Er <b>hat</b> <b>es auf</b> seine hübsche Nachbarin <b>abgesehen</b>	"<b>absehen</b> :<br/><b>es auf </b>jdn/etw<b> abgesehen haben</b> : [ugs.] das starke Verlangen haben, mit jemandem in Kontakt zu treten oder etwas zu bekommen oder zu erreichen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4041"">lookup</a>"
Heute <b>hat es</b> der Meister <b>auf</b> den Lehrling <b>abgesehen</b>.	"<b>absehen</b> :<br/><b>es auf </b>jdn/etw<b> abgesehen haben</b> : [ugs.] auf unfaire Weise jemandem ständig zeigen, dass man Macht über ihn hat <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4111"">lookup</a>"
den Hut / die Mütze / die Brille <b>absetzen</b>	"<b>absetzen </b>:<br/>[transitiv] meist etwas, das man auf dem Kopf oder die Nase hat, herunternehmen / abnehmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4183"">lookup</a>"
<b>Setzt</b> dich(?) bitte die Sonnenbrille <b>ab</b>, wenn ich mit dir rede.	"<b>absetzen </b>:<br/>[transitiv] meist etwas, das man auf dem Kopf oder die Nase hat, herunternehmen / abnehmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4183"">lookup</a>"
Den Koffer <b>absetzen</b>	"<b>absetzen </b>:<br/>[transitiv] etwas Schweres (vorübergehend) auf den Boden stellen, insbesondere um auszuruhen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4252"">lookup</a>"
 Ich musste den Sack kurz <b>absetzen</b>, weil meine Hände schmerzten.	"<b>absetzen </b>:<br/>[transitiv] etwas Schweres (vorübergehend) auf den Boden stellen, insbesondere um auszuruhen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4252"">lookup</a>"
Das Pferd <b>setzte</b> ihn <b>ab</b>.	"<b>absetzen </b>:<br/>[transitiv] etwas Schweres (vorübergehend) auf den Boden stellen, insbesondere um auszuruhen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4252"">lookup</a>"
Der Fluss <b>setzte</b> Geröll <b>ab</b>.	"<b>absetzen </b>:<br/>[transitiv] etwas sammelt etwas am Boden an oder lagert es dort ab <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4284"">lookup</a>"
Der Sand <b>setzt</b> <b>sich</b> im Flussbett <b>ab</b>.	"<b>absetzen </b>:<br/><b>sich absetzen</b> : etwas sammelt sich am Boden an, bleibt dort liegen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4336"">lookup</a>"
die Feder / die Geige / das Glas <b>absetzen</b>	"<b>absetzen </b>:<br/>[transitiv] die Benutzung einer Sache für einen Augenblick unterbrechen (gleich wie folgender Bedeutung?) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4366"">lookup</a>"
das Gewehr, den Geigenbogen, das Glas vom Mund <b>absetzen</b>	"<b>absetzen </b>:<br/>Von einer Stelle wegnehmen und dadurch etwas unterbrechen oder beenden (gleich wie vorheriger Bedeutung?) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4398"">lookup</a>"
Sie trinkt, ohne <b>abzusetzen</b> (in einem Zug)	"<b>absetzen </b>:<br/>Von einer Stelle wegnehmen und dadurch etwas unterbrechen oder beenden (gleich wie vorheriger Bedeutung?) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4398"">lookup</a>"
die Pille <b>absetzen</b>	"<b>absetzen </b>:<br/>[transitiv] ein Medikament (für längere Zeit) nicht mehr einnehmen / vielleicht auch medizinische Behandlung <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4456"">lookup</a>"
Er hat das Antibiotikum eigenmächtig <b>abgesetzt</b>.	"<b>absetzen </b>:<br/>[transitiv] ein Medikament (für längere Zeit) nicht mehr einnehmen / vielleicht auch medizinische Behandlung <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4456"">lookup</a>"
eine Therapie / Behandlung <b>absetzen</b>	"<b>absetzen </b>:<br/>[transitiv] ein Medikament (für längere Zeit) nicht mehr einnehmen / vielleicht auch medizinische Behandlung <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4456"">lookup</a>"
den Leiter einer Behörde <b>absetzen</b>	"<b>absetzen </b>:<br/>[transitiv] jdn aus seinem Amt entlassen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4502"">lookup</a>"
Der Aufsichtsrat hat den gesamten Vorstand <b>abgesetzt</b>.	"<b>absetzen </b>:<br/>[transitiv] jdn aus seinem Amt entlassen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4502"">lookup</a>"
jdn am Flughafen <b>absetzen</b>	"<b>absetzen </b>:<br/>jdn irgendwo <b>absetzen</b> : [ugs] jdn mit dem Auto irgendwohin bring und dort aussteigen lassen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4570"">lookup</a>"
ein Stück <b>von</b> Spielplan <b>absetzen</b>	"<b>absetzen </b>:<br/>etw [<b>von</b> etw] <b>absetzen</b> : streichen / Sendung, Serie, Theaterstück, das bereits angekündigt war, nicht mehr (oder nicht weiter) zeigen oder behandeln <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4669"">lookup</a>"
einen Punkt <b>von</b> der Tagesordnung <b>absetzen</b>	"<b>absetzen </b>:<br/>etw [<b>von</b> etw] <b>absetzen</b> : streichen / Sendung, Serie, Theaterstück, das bereits angekündigt war, nicht mehr (oder nicht weiter) zeigen oder behandeln <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4669"">lookup</a>"
er schrieb / las / sprach / trank ohne <b>abzusetzen</b>	"<b>absetzen </b>:<br/>[intransitiv] aufhören / nicht weitersprechen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4703"">lookup</a>"
seine Werbekosten <b>von </b>der Steuer <b>absetzen</b>	"<b>absetzen </b>:<br/>etw [<b>von</b> der Steuer] <b>absetzen</b> : die Kosten von etwas (z.B. von Arbeitskleidung, Fachbüchern oder Ähnliches) von der Summe des Einkommens abziehen, auf das man Steuern zahlen muss <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4761"">lookup</a>"
Von dem neuen Modell wurden bereits 500 Stück <b>abgesetzt</b>.	"<b>absetzen </b>:<br/>[transitiv, Wirtschaft] etwas in großer Menge oder Zahl verkaufen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4787"">lookup</a>"
eine Farbe deutlich <b>vom</b> Hintergrund <b>absetzen</b>	"<b>absetzen </b>:<br/>etw [<b>von</b> etw] <b>absetzen</b> : etwas deutlich von etwas abheben / mit etwas kontrastieren <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4855"">lookup</a>"
eine Täfelung <b>mit</b> einer Leiste <b>absetzen</b>	"<b>absetzen </b>:<br/>etw [<b>mit</b> etw] <b>absetzen</b> : mit etwas besetzen / verzieren <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4923"">lookup</a>"
das Gebäude <b>setzt sich von</b> der/gegen die Umgebung <b>ab</b>	"<b>absetzen </b>:<br/><b>sich von</b> etw/jdm <b>absetzen </b>: jemand/etwas ist deutlich anders als jemand/etwas <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet4995"">lookup</a>"
